,Unnamed: 0,competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo,Descrição
25171,10642539,202208,3,35,355030,J,6311900,-1,212415,101,5,36.0,44.0,1,1,0,1,40,0,0,9,10200.0,8,0,1,202208,0,5,10200.0,Analista de Sistemas de Automacao
25172,10642542,202208,3,35,355030,N,8211300,-1,212415,101,5,51.0,44.0,1,1,0,1,31,0,0,0,14640.47,8,0,1,202208,0,5,14640.47,Analista de Sistemas de Automacao
25173,10642544,202208,3,35,355030,G,4693100,-1,212415,101,5,45.0,44.0,1,1,0,1,90,0,0,0,5193.39,5,0,1,202208,0,5,5193.39,Analista de Sistemas de Automacao
25174,10642549,202208,3,35,355030,M,7020400,-1,212415,101,5,32.0,40.0,2,1,0,1,40,0,0,0,11723.25,10,0,1,202208,0,5,11723.25,Analista de Sistemas de Automacao
25175,10642553,202208,3,35,355030,M,7112000,-1,212415,101,5,23.0,40.0,1,1,0,1,40,0,0,0,4425.5,10,0,1,202208,0,5,4425.5,Analista de Sistemas de Automacao
25176,10642555,202208,3,35,355030,M,7112000,1,212415,101,5,28.0,40.0,1,1,0,1,97,0,0,0,4092.0,10,0,1,202208,0,5,4092.0,Analista de Sistemas de Automacao
25177,10642564,202208,3,35,355030,J,6201501,-1,212415,101,4,28.0,40.0,3,1,0,1,31,0,0,0,2700.0,8,0,1,202208,0,5,2700.0,Analista de Sistemas de Automacao
25178,10642567,202208,3,35,355030,J,6209100,-1,212415,101,8,41.0,40.0,1,3,0,1,40,0,0,0,4511.25,9,0,1,202208,0,5,4511.25,Analista de Sistemas de Automacao
25179,10642572,202208,3,35,355030,K,6613400,-1,212415,101,4,20.0,44.0,1,3,0,1,31,0,0,0,2694.97,6,0,1,202208,0,5,2694.97,Analista de Sistemas de Automacao
25180,10642579,202208,3,35,355030,K,6613400,-1,212415,101,5,25.0,44.0,3,1,0,1,31,0,0,0,3690.75,6,0,1,202208,0,5,3690.75,Analista de Sistemas de Automacao
25181,10642583,202208,3,35,355030,J,6201501,1,212415,101,8,24.0,40.0,3,1,0,1,97,0,0,0,5000.0,6,0,1,202208,0,5,5000.0,Analista de Sistemas de Automacao
25182,10642587,202208,3,35,355030,J,6201501,-1,212415,101,5,31.0,40.0,3,1,0,1,40,0,0,0,2700.0,8,0,1,202208,0,5,2700.0,Analista de Sistemas de Automacao
25183,10642602,202208,3,35,355030,J,6311900,-1,212415,101,4,22.0,36.0,3,1,0,1,40,0,0,0,2096.33,9,0,1,202208,0,5,2096.33,Analista de Sistemas de Automacao
25184,10642606,202208,3,35,355030,J,6201501,-1,212415,101,5,25.0,40.0,3,1,0,1,40,0,0,0,5000.0,7,0,1,202208,0,5,5000.0,Analista de Sistemas de Automacao
25185,10642617,202208,3,35,355030,J,6209100,1,212415,101,5,23.0,40.0,3,1,0,1,97,0,0,0,9000.0,9,0,1,202208,0,5,9000.0,Analista de Sistemas de Automacao
25186,10642619,202207,3,35,355030,J,6201501,1,212415,101,5,35.0,40.0,1,1,0,1,97,0,0,0,5000.0,5,0,1,202207,0,5,5000.0,Analista de Sistemas de Automacao
25187,10642631,202207,3,35,355030,J,6204000,1,212415,101,5,34.0,40.0,4,1,0,1,97,0,0,0,8600.0,10,0,1,202207,0,5,8600.0,Analista de Sistemas de Automacao
25188,10642636,202207,3,35,355030,J,6201501,-1,212415,101,4,40.0,40.0,3,1,0,1,40,0,0,0,5153.59,7,0,1,202207,0,5,5153.59,Analista de Sistemas de Automacao
25189,10642645,202207,3,35,355030,G,4642701,1,212415,101,3,23.0,44.0,6,3,0,1,97,0,0,0,3000.0,3,0,1,202207,0,5,3000.0,Analista de Sistemas de Automacao
25190,10642666,202207,3,35,355030,J,6201501,1,212415,101,5,31.0,40.0,1,1,0,1,97,0,0,0,7500.0,9,0,1,202207,0,5,7500.0,Analista de Sistemas de Automacao
25191,10642670,202207,3,35,355030,M,7020400,1,212415,101,5,22.0,44.0,1,3,0,1,97,0,0,0,4850.0,2,0,1,202207,0,5,4850.0,Analista de Sistemas de Automacao
25192,10642679,202207,3,35,355030,M,7490104,-1,212415,101,4,36.0,44.0,1,1,0,1,40,0,0,0,9000.0,9,0,1,202207,0,5,9000.0,Analista de Sistemas de Automacao
25193,10642683,202207,3,35,355030,S,9511800,1,212415,101,5,40.0,44.0,1,3,0,1,97,0,0,0,2750.0,2,0,1,202207,0,5,2750.0,Analista de Sistemas de Automacao
25194,10642694,202207,3,35,355030,J,6201501,-1,212415,101,4,33.0,40.0,3,3,0,1,40,0,0,0,5000.0,7,0,1,202207,0,5,5000.0,Analista de Sistemas de Automacao
25195,10642696,202207,3,35,355030,J,6201501,-1,212415,101,5,23.0,40.0,1,1,0,1,40,0,0,0,6500.0,5,0,1,202207,0,5,6500.0,Analista de Sistemas de Automacao
25196,10642704,202207,3,35,355030,J,6201501,1,212415,101,5,25.0,40.0,1,1,0,1,97,0,0,0,3830.0,9,0,1,202207,0,5,3830.0,Analista de Sistemas de Automacao
25197,10642707,202207,3,35,355030,J,6201501,-1,212415,101,5,22.0,40.0,3,1,0,1,31,0,0,0,2233.16,7,0,1,202207,0,5,2233.16,Analista de Sistemas de Automacao
25198,10642722,202207,3,35,355030,M,7020400,-1,212415,101,5,35.0,40.0,1,1,0,1,40,0,0,0,7052.5,10,0,1,202207,0,5,7052.5,Analista de Sistemas de Automacao
25199,10642723,202207,3,35,355030,J,6201501,-1,212415,101,5,28.0,40.0,1,1,0,1,31,0,0,0,2154.14,8,0,1,202207,0,5,2154.14,Analista de Sistemas de Automacao
25200,10642725,202207,3,35,355030,N,8211300,-1,212415,101,5,40.0,44.0,6,1,0,1,43,0,0,0,5000.0,6,0,1,202207,0,5,5000.0,Analista de Sistemas de Automacao
25201,10642729,202207,3,35,355030,M,7112000,-1,212415,101,5,30.0,44.0,6,1,0,1,40,0,0,0,6000.0,5,0,1,202207,0,5,6000.0,Analista de Sistemas de Automacao
25202,10642734,202207,3,35,355030,J,6202300,-1,212415,101,5,22.0,22.0,6,1,0,1,40,0,0,0,4086.06,3,0,1,202207,0,5,4086.06,Analista de Sistemas de Automacao
25203,10642735,202207,3,35,355030,J,6209100,-1,212415,101,8,65.0,40.0,1,1,0,1,40,0,0,0,8000.0,9,0,1,202207,0,5,8000.0,Analista de Sistemas de Automacao
25204,10642737,202207,3,35,355030,N,8291100,-1,212415,101,5,38.0,40.0,1,1,0,1,40,0,0,0,22239.41,7,0,1,202207,0,5,22239.41,Analista de Sistemas de Automacao
25205,10642755,202207,3,35,355030,J,6201501,1,212415,101,5,22.0,40.0,3,1,0,1,97,0,0,0,4681.24,7,0,1,202207,0,5,4681.24,Analista de Sistemas de Automacao
25206,10642756,202207,3,35,355030,J,6202300,-1,212415,101,5,31.0,40.0,6,1,0,1,40,0,0,0,3559.15,7,0,1,202207,0,5,3559.15,Analista de Sistemas de Automacao
25207,10642759,202207,3,35,355030,N,8211300,1,212415,101,8,32.0,42.0,1,1,0,1,97,0,0,0,8000.0,9,0,1,202207,0,5,8000.0,Analista de Sistemas de Automacao
25208,10642762,202207,3,35,355030,J,6201501,-1,212415,101,5,24.0,44.0,1,3,0,1,31,0,0,0,1675.0,5,0,1,202207,0,5,1675.0,Analista de Sistemas de Automacao
25209,10642765,202207,3,35,355030,P,8599604,1,212415,101,4,25.0,40.0,6,1,0,1,97,0,0,0,1800.0,1,0,1,202207,0,5,1800.0,Analista de Sistemas de Automacao
25210,10642766,202207,3,35,355030,J,6201501,-1,212415,101,5,31.0,40.0,3,1,0,1,31,0,0,0,3500.0,7,0,1,202207,0,5,3500.0,Analista de Sistemas de Automacao
25211,10642769,202207,3,35,355030,J,6201501,-1,212415,101,5,34.0,42.0,6,1,0,1,40,0,0,0,5300.0,9,0,1,202207,0,5,5300.0,Analista de Sistemas de Automacao
25212,10642772,202207,3,35,355030,C,2121101,1,212415,101,5,45.0,40.0,1,1,0,1,97,0,0,0,6814.0,7,0,1,202207,0,5,6814.0,Analista de Sistemas de Automacao
25213,10642774,202207,3,35,355030,J,6201501,1,212415,101,4,23.0,40.0,1,1,0,1,97,0,0,0,3200.0,9,0,1,202207,0,5,3200.0,Analista de Sistemas de Automacao
25214,10642776,202207,3,35,355030,J,6203100,1,212415,101,5,26.0,40.0,3,1,0,1,97,0,0,0,6000.0,4,0,1,202207,0,5,6000.0,Analista de Sistemas de Automacao
25215,10642778,202207,3,35,355030,J,6201501,-1,212415,101,5,39.0,40.0,1,1,0,1,40,0,0,0,2563.5,7,0,1,202207,0,5,2563.5,Analista de Sistemas de Automacao
25216,10642781,202207,3,35,355030,J,6203100,1,212415,101,3,34.0,40.0,3,1,0,1,97,0,0,0,3173.0,4,0,1,202207,0,5,3173.0,Analista de Sistemas de Automacao
25217,10642791,202207,3,35,355030,H,4930202,-1,212415,101,4,22.0,44.0,2,1,0,1,40,0,0,0,1470.0,8,0,1,202207,0,5,1470.0,Analista de Sistemas de Automacao
25218,10642796,202207,3,35,355030,M,7020400,-1,212415,101,5,46.0,40.0,1,3,0,1,31,0,0,0,6000.0,10,0,1,202207,0,5,6000.0,Analista de Sistemas de Automacao
25219,10642802,202207,3,35,355030,J,6209100,1,212415,101,5,39.0,40.0,1,1,0,1,97,0,0,0,7000.0,9,0,1,202207,0,5,7000.0,Analista de Sistemas de Automacao
25220,10642803,202207,3,35,355030,J,6201501,1,212415,101,4,21.0,40.0,3,1,0,1,97,0,0,0,6700.0,9,0,1,202207,0,5,6700.0,Analista de Sistemas de Automacao
25221,10642806,202207,3,35,355030,G,4757100,1,212415,101,4,21.0,44.0,6,1,0,1,97,0,0,0,2500.0,5,0,1,202207,0,5,2500.0,Analista de Sistemas de Automacao
25222,10642830,202207,3,35,355030,J,6201501,-1,212415,101,5,39.0,40.0,3,1,0,1,31,0,0,0,8379.88,7,0,1,202207,0,5,8379.88,Analista de Sistemas de Automacao
25223,10642831,202207,3,35,355030,J,6209100,1,212415,101,6,36.0,40.0,2,1,0,1,97,0,0,0,14000.0,10,0,1,202207,0,5,14000.0,Analista de Sistemas de Automacao
25224,10642836,202207,3,35,355030,J,6311900,-1,212415,101,5,33.0,36.0,3,1,0,1,40,0,0,0,1795.05,9,0,1,202207,0,5,1795.05,Analista de Sistemas de Automacao
25225,10642839,202207,3,35,355030,J,6311900,1,212415,101,3,27.0,40.0,3,1,0,1,97,0,0,0,5000.0,6,0,1,202207,0,5,5000.0,Analista de Sistemas de Automacao
25226,10642840,202207,3,35,355030,G,4789099,-1,212415,101,4,26.0,44.0,1,1,0,1,40,0,0,0,1661.0,4,0,1,202207,0,5,1661.0,Analista de Sistemas de Automacao
25227,10642842,202207,3,35,355030,J,6201501,-1,212415,101,5,25.0,40.0,6,3,0,1,40,0,0,0,2600.0,5,0,1,202207,0,5,2600.0,Analista de Sistemas de Automacao
25228,10642847,202207,3,35,355030,J,6209100,-1,212415,101,5,45.0,40.0,1,1,0,1,31,0,0,0,9640.79,9,0,1,202207,0,5,9640.79,Analista de Sistemas de Automacao
25229,10642854,202207,3,35,355030,J,6201501,-1,212415,101,5,41.0,40.0,3,1,0,1,31,0,0,0,10556.86,7,0,1,202207,0,5,10556.86,Analista de Sistemas de Automacao
25230,10642858,202207,3,35,355030,J,6209100,-1,212415,101,5,28.0,40.0,1,1,0,1,31,0,0,0,1992.5,6,0,1,202207,0,5,1992.5,Analista de Sistemas de Automacao
25231,10642859,202207,3,35,355030,J,6209100,1,212415,101,5,22.0,40.0,3,1,0,1,97,0,0,0,6000.0,9,0,1,202207,0,5,6000.0,Analista de Sistemas de Automacao
25232,10642870,202207,3,35,355030,J,6203100,-1,212415,101,8,25.0,40.0,2,1,0,1,40,0,0,0,10566.64,9,0,1,202207,0,5,10566.64,Analista de Sistemas de Automacao
25233,10642872,202207,3,35,355030,N,8111700,1,212415,101,2,35.0,40.0,6,1,0,1,97,0,0,0,2000.0,7,0,1,202207,0,5,2000.0,Analista de Sistemas de Automacao
25234,10642876,202207,3,35,355030,J,6201501,-1,212415,101,5,36.0,40.0,3,3,0,1,40,0,0,0,3600.0,9,0,1,202207,0,5,3600.0,Analista de Sistemas de Automacao
25235,10642878,202207,3,35,355030,J,6204000,1,212415,101,5,27.0,40.0,1,1,0,1,97,0,0,0,10500.0,9,0,1,202207,0,5,10500.0,Analista de Sistemas de Automacao
25236,10642882,202207,3,35,355030,J,6209100,1,212415,101,5,30.0,40.0,1,1,0,1,97,0,0,0,7000.0,9,0,1,202207,0,5,7000.0,Analista de Sistemas de Automacao
25237,10642888,202207,3,35,355030,N,8220200,-1,212415,101,5,31.0,40.0,1,1,0,1,40,0,0,0,3299.71,10,0,1,202207,0,5,3299.71,Analista de Sistemas de Automacao
25238,10642890,202207,3,35,355030,M,7112000,-1,212415,101,3,54.0,30.0,3,1,0,1,40,0,0,0,4526.55,5,0,1,202207,0,5,4526.55,Analista de Sistemas de Automacao
25239,10642896,202207,3,35,355030,J,6209100,-1,212415,101,8,27.0,44.0,1,3,0,1,40,0,0,0,4500.0,3,0,1,202207,0,5,4500.0,Analista de Sistemas de Automacao
25240,10642903,202207,3,35,355030,J,6204000,1,212415,101,3,40.0,40.0,6,1,0,1,97,0,0,0,4000.0,2,0,1,202207,0,5,4000.0,Analista de Sistemas de Automacao
25241,10642906,202207,3,35,355030,M,7490104,-1,212415,101,5,41.0,40.0,1,1,0,1,40,0,0,0,19256.92,8,0,1,202207,0,5,19256.92,Analista de Sistemas de Automacao
25242,10642911,202207,3,35,355030,G,4742300,-1,212415,101,4,25.0,44.0,6,1,0,1,31,0,0,0,6518.85,6,0,1,202207,0,5,6518.85,Analista de Sistemas de Automacao
25243,10642913,202207,3,35,355030,J,6201501,1,212415,101,5,32.0,40.0,1,3,0,1,97,0,0,0,8000.0,6,0,1,202207,0,5,8000.0,Analista de Sistemas de Automacao
25244,10642917,202207,3,35,355030,J,6209100,-1,212415,101,5,35.0,44.0,1,1,0,1,40,0,0,9,13895.08,10,0,1,202207,0,5,13895.08,Analista de Sistemas de Automacao
25245,10642919,202207,3,35,355030,J,6209100,-1,212415,101,5,32.0,40.0,1,1,0,1,31,0,0,0,11500.0,9,0,1,202207,0,5,11500.0,Analista de Sistemas de Automacao
25246,10642926,202207,3,35,355030,J,6203100,-1,212415,101,5,31.0,40.0,6,3,0,1,40,0,0,0,6285.35,10,0,1,202207,0,5,6285.35,Analista de Sistemas de Automacao
25247,10642938,202207,3,35,355030,J,6201501,1,212415,101,8,65.0,40.0,1,1,0,1,97,0,0,0,6019.8,7,0,1,202207,0,5,6019.8,Analista de Sistemas de Automacao
25248,10642942,202207,3,35,355030,C,3314799,-1,212415,101,5,27.0,44.0,6,1,0,1,40,0,0,0,5000.0,2,0,1,202207,0,5,5000.0,Analista de Sistemas de Automacao
25249,10642945,202207,3,35,355030,N,8299799,-1,212415,101,5,25.0,40.0,1,1,0,1,40,0,0,0,10000.0,9,0,1,202207,0,5,10000.0,Analista de Sistemas de Automacao
25250,10642947,202207,3,35,355030,J,6201501,1,212415,101,5,30.0,40.0,1,1,0,1,97,0,0,0,10000.0,7,0,1,202207,0,5,10000.0,Analista de Sistemas de Automacao
25251,10642951,202207,3,35,355030,J,6201501,-1,212415,101,4,20.0,40.0,1,1,0,1,31,0,0,0,2545.08,7,0,1,202207,0,5,2545.08,Analista de Sistemas de Automacao
25252,10642954,202207,3,35,355030,J,6311900,-1,212415,101,5,34.0,44.0,1,3,0,1,40,0,0,9,3021.9,4,0,1,202207,0,5,3021.9,Analista de Sistemas de Automacao
25253,10642960,202207,3,35,355030,J,6311900,-1,212415,101,4,33.0,36.0,1,1,0,1,40,0,0,0,2096.33,9,0,1,202207,0,5,2096.33,Analista de Sistemas de Automacao
25254,10642965,202207,3,35,355030,C,2651500,1,212415,101,5,38.0,44.0,1,1,0,1,97,0,0,0,7000.0,6,0,1,202207,0,5,7000.0,Analista de Sistemas de Automacao
25255,10642971,202207,3,35,355030,M,7112000,-1,212415,101,5,27.0,44.0,1,1,0,1,40,0,0,0,4950.0,6,0,1,202207,0,5,4950.0,Analista de Sistemas de Automacao
25256,10642975,202207,3,35,355030,J,6204000,1,212415,101,5,48.0,40.0,1,1,0,1,97,0,0,0,15400.0,9,0,1,202207,0,5,15400.0,Analista de Sistemas de Automacao
25257,10642976,202207,3,35,355030,J,6203100,-1,212415,101,5,57.0,40.0,1,3,0,1,31,0,0,0,7498.78,8,0,1,202207,0,5,7498.78,Analista de Sistemas de Automacao
25258,10642977,202207,3,35,355030,J,6201501,1,212415,101,5,24.0,40.0,3,3,0,1,97,0,0,0,4000.0,9,0,1,202207,0,5,4000.0,Analista de Sistemas de Automacao
25259,10642981,202207,3,35,355030,J,6201501,-1,212415,101,5,25.0,40.0,1,1,0,1,40,0,0,0,4075.92,7,0,1,202207,0,5,4075.92,Analista de Sistemas de Automacao
25260,10642988,202207,3,35,355030,J,6209100,1,212415,101,4,28.0,40.0,1,1,0,1,97,0,0,0,5800.0,9,0,1,202207,0,5,5800.0,Analista de Sistemas de Automacao
25261,10642989,202207,3,35,355030,J,6204000,1,212415,101,3,33.0,40.0,3,1,0,1,97,0,0,0,15000.0,9,0,1,202207,0,5,15000.0,Analista de Sistemas de Automacao
25262,10642994,202207,3,35,355030,J,6201501,-1,212415,101,3,25.0,40.0,1,1,0,1,40,0,0,0,5500.0,7,0,1,202207,0,5,5500.0,Analista de Sistemas de Automacao
25263,10642998,202207,3,35,355030,J,6203100,1,212415,101,5,31.0,40.0,1,3,0,1,97,0,0,0,4000.0,5,0,1,202207,0,5,4000.0,Analista de Sistemas de Automacao
25264,10643007,202207,3,35,355030,J,6209100,-1,212415,101,5,22.0,40.0,1,1,0,1,40,0,0,0,11016.0,7,0,1,202207,0,5,11016.0,Analista de Sistemas de Automacao
25265,10643013,202207,3,35,355030,G,4742300,1,212415,101,4,30.0,44.0,6,1,0,1,97,0,0,0,2500.0,6,0,1,202207,0,5,2500.0,Analista de Sistemas de Automacao
25266,10643014,202207,3,35,355030,H,5250801,1,212415,101,3,23.0,44.0,2,1,0,1,97,0,0,0,1900.0,5,0,1,202207,0,5,1900.0,Analista de Sistemas de Automacao
25267,10643019,202207,3,35,355030,J,6201501,-1,212415,101,4,19.0,40.0,1,3,0,1,40,0,0,0,4000.0,7,0,1,202207,0,5,4000.0,Analista de Sistemas de Automacao
25268,10643030,202207,3,35,355030,J,6204000,-1,212415,101,5,28.0,40.0,2,3,0,1,40,0,0,0,5374.54,9,0,1,202207,0,5,5374.54,Analista de Sistemas de Automacao
25269,10643033,202207,3,35,355030,J,6201501,1,212415,101,5,26.0,40.0,1,1,0,1,97,0,0,0,4000.0,9,0,1,202207,0,5,4000.0,Analista de Sistemas de Automacao
25270,10643042,202207,3,35,355030,N,8220200,1,212415,101,3,21.0,44.0,1,1,0,1,97,0,0,0,2111.11,6,0,1,202207,0,5,2111.11,Analista de Sistemas de Automacao
25271,10643043,202207,3,35,355030,J,6201501,-1,212415,101,5,30.0,40.0,1,1,0,1,40,0,0,0,3600.0,9,0,1,202207,0,5,3600.0,Analista de Sistemas de Automacao
25272,10643058,202207,3,35,355030,S,9511800,-1,212415,101,5,30.0,40.0,1,1,0,1,40,0,0,0,4882.38,3,0,1,202207,0,5,4882.38,Analista de Sistemas de Automacao
25273,10643063,202207,3,35,355030,K,6619399,-1,212415,101,5,29.0,40.0,1,1,0,1,40,0,0,0,13000.0,7,0,1,202207,0,5,13000.0,Analista de Sistemas de Automacao
25274,10643065,202207,3,35,355030,J,6202300,1,212415,101,3,25.0,40.0,6,1,0,1,97,0,0,0,3200.0,3,0,1,202207,0,5,3200.0,Analista de Sistemas de Automacao
25275,10643074,202207,3,35,355030,G,4742300,-1,212415,101,4,26.0,44.0,6,1,0,1,31,0,0,0,6670.95,6,0,1,202207,0,5,6670.95,Analista de Sistemas de Automacao
25276,10643097,202207,3,35,355030,J,6209100,-1,212415,101,5,33.0,40.0,1,3,0,1,31,0,0,0,8000.0,9,0,1,202207,0,5,8000.0,Analista de Sistemas de Automacao
25277,10643103,202207,3,35,355030,N,8220200,-1,212415,101,5,44.0,40.0,1,1,0,1,40,0,0,0,4320.28,10,0,1,202207,0,5,4320.28,Analista de Sistemas de Automacao
25278,10643105,202207,3,35,355030,N,7820500,1,212415,101,3,22.0,40.0,1,1,0,1,97,0,0,0,8000.0,10,0,1,202207,0,5,8000.0,Analista de Sistemas de Automacao
25279,10643106,202207,3,35,355030,C,3250701,-1,212415,101,3,30.0,44.0,3,1,0,1,31,0,0,0,3500.0,7,0,1,202207,0,5,3500.0,Analista de Sistemas de Automacao
25280,10643108,202207,3,35,355030,M,7112000,1,212415,101,5,24.0,40.0,3,1,0,1,97,0,0,0,4092.0,10,0,1,202207,0,5,4092.0,Analista de Sistemas de Automacao
25281,10643113,202207,3,35,355030,J,6201501,1,212415,101,8,31.0,40.0,1,1,0,1,97,0,0,0,4000.0,7,0,1,202207,0,5,4000.0,Analista de Sistemas de Automacao
25282,10643115,202207,3,35,355030,N,7740300,1,212415,101,4,23.0,44.0,1,3,0,1,97,0,0,0,6000.0,8,0,1,202207,0,5,6000.0,Analista de Sistemas de Automacao
25283,10643117,202207,3,35,355030,J,6204000,-1,212415,101,3,43.0,44.0,1,1,0,1,31,0,0,0,7500.0,6,0,1,202207,0,5,7500.0,Analista de Sistemas de Automacao
25284,10643126,202207,3,35,355030,M,7020400,-1,212415,101,5,27.0,44.0,1,1,0,1,31,0,0,9,8000.0,7,0,1,202207,0,5,8000.0,Analista de Sistemas de Automacao
25285,10643127,202207,3,35,355030,J,6201501,-1,212415,101,3,30.0,40.0,1,1,0,1,40,0,0,0,2700.0,8,0,1,202207,0,5,2700.0,Analista de Sistemas de Automacao
25286,10643128,202207,3,35,355030,J,6209100,-1,212415,101,5,41.0,40.0,6,1,0,1,31,0,0,0,8000.0,9,0,1,202207,0,5,8000.0,Analista de Sistemas de Automacao
25287,10643131,202207,3,35,355030,J,6201501,-1,212415,101,5,32.0,40.0,1,1,0,1,40,0,0,0,3200.0,5,0,1,202207,0,5,3200.0,Analista de Sistemas de Automacao
25288,10643132,202207,3,35,355030,J,6201501,1,212415,101,5,30.0,40.0,1,1,0,1,97,0,0,0,3830.0,9,0,1,202207,0,5,3830.0,Analista de Sistemas de Automacao
25289,10643139,202207,3,35,355030,J,6202300,1,212415,101,5,23.0,40.0,1,1,0,1,97,0,0,0,3900.0,7,0,1,202207,0,5,3900.0,Analista de Sistemas de Automacao
25290,10643141,202206,3,35,355030,J,6204000,-1,212415,101,5,33.0,40.0,6,3,0,1,40,0,0,0,11200.0,6,0,1,202206,0,5,11200.0,Analista de Sistemas de Automacao
25291,10643145,202206,3,35,355030,J,6201501,1,212415,101,4,20.0,40.0,1,1,0,1,97,0,0,0,4000.0,7,0,1,202206,0,5,4000.0,Analista de Sistemas de Automacao
25292,10643146,202206,3,35,355030,J,6202300,1,212415,101,5,27.0,40.0,1,3,0,1,97,0,0,0,5378.01,7,0,1,202206,0,5,5378.01,Analista de Sistemas de Automacao
25293,10643154,202206,3,35,355030,J,6202300,-1,212415,101,5,33.0,22.0,6,1,0,1,31,0,0,0,8434.79,3,0,1,202206,0,5,8434.79,Analista de Sistemas de Automacao
25294,10643157,202206,3,35,355030,K,6619305,-1,212415,101,5,25.0,44.0,1,1,0,1,40,0,0,0,14000.0,9,0,1,202206,0,5,14000.0,Analista de Sistemas de Automacao
25295,10643162,202206,3,35,355030,N,8111700,1,212415,101,2,27.0,44.0,6,3,0,1,97,0,0,0,2000.0,7,0,1,202206,0,5,2000.0,Analista de Sistemas de Automacao
25296,10643170,202206,3,35,355030,J,6202300,1,212415,101,5,28.0,40.0,6,3,0,1,97,0,0,0,4500.0,3,0,1,202206,0,5,4500.0,Analista de Sistemas de Automacao
25297,10643173,202206,3,35,355030,J,6209100,-1,212415,101,4,33.0,40.0,1,1,0,1,40,0,0,0,3000.0,9,0,1,202206,0,5,3000.0,Analista de Sistemas de Automacao
25298,10643180,202206,3,35,355030,G,4751201,-1,212415,101,3,27.0,40.0,1,1,0,1,40,0,0,0,3554.0,5,0,1,202206,0,5,3554.0,Analista de Sistemas de Automacao
25299,10643181,202206,3,35,355030,J,6201501,1,212415,101,5,31.0,40.0,1,1,0,1,97,0,0,0,3500.0,9,0,1,202206,0,5,3500.0,Analista de Sistemas de Automacao
25300,10643182,202206,3,35,355030,J,6201501,1,212415,101,5,29.0,40.0,3,3,0,1,97,0,0,0,4000.0,7,0,1,202206,0,5,4000.0,Analista de Sistemas de Automacao
25301,10643187,202206,3,35,355030,J,6201501,-1,212415,101,5,31.0,42.0,3,1,0,1,40,0,0,0,3000.0,9,0,1,202206,0,5,3000.0,Analista de Sistemas de Automacao
25302,10643194,202206,3,35,355030,G,4651601,1,212415,101,4,30.0,40.0,1,3,0,1,97,0,0,0,4902.0,6,0,1,202206,0,5,4902.0,Analista de Sistemas de Automacao
25303,10643201,202206,3,35,355030,J,6202300,-1,212415,101,4,21.0,40.0,6,1,0,1,40,0,0,0,3200.0,4,0,1,202206,0,5,3200.0,Analista de Sistemas de Automacao
25304,10643205,202206,3,35,355030,J,6311900,1,212415,101,8,24.0,44.0,6,3,0,1,97,0,0,0,4200.0,2,0,1,202206,0,5,4200.0,Analista de Sistemas de Automacao
25305,10643225,202206,3,35,355030,J,6201501,1,212415,101,5,25.0,40.0,6,1,0,1,97,0,0,0,3000.0,6,0,1,202206,0,5,3000.0,Analista de Sistemas de Automacao
25306,10643230,202206,3,35,355030,J,6209100,1,212415,101,5,40.0,40.0,1,1,0,1,97,0,0,0,7580.3,6,0,1,202206,0,5,7580.3,Analista de Sistemas de Automacao
25307,10643234,202206,3,35,355030,J,6311900,-1,212415,101,5,36.0,40.0,3,1,0,1,40,0,0,0,7345.63,6,0,1,202206,0,5,7345.63,Analista de Sistemas de Automacao
25308,10643243,202206,3,35,355030,M,7112000,-1,212415,101,5,28.0,44.0,1,1,0,1,40,0,0,0,4900.0,6,0,1,202206,0,5,4900.0,Analista de Sistemas de Automacao
25309,10643244,202206,3,35,355030,M,7112000,1,212415,101,3,31.0,44.0,1,1,0,1,97,0,0,0,3500.0,6,0,1,202206,0,5,3500.0,Analista de Sistemas de Automacao
25310,10643253,202206,3,35,355030,J,6201501,-1,212415,101,4,28.0,40.0,1,1,0,1,40,0,0,0,5000.0,7,0,1,202206,0,5,5000.0,Analista de Sistemas de Automacao
25311,10643255,202206,3,35,355030,N,8020001,1,212415,101,3,59.0,44.0,3,1,0,1,97,0,0,0,2750.0,4,0,1,202206,0,5,2750.0,Analista de Sistemas de Automacao
25312,10643258,202206,3,35,355030,C,3314719,1,212415,101,5,28.0,44.0,1,1,0,1,97,0,0,0,10000.0,6,0,1,202206,0,5,10000.0,Analista de Sistemas de Automacao
25313,10643266,202206,3,35,355030,J,6201501,-1,212415,101,5,38.0,40.0,3,1,0,1,40,0,0,0,3000.0,7,0,1,202206,0,5,3000.0,Analista de Sistemas de Automacao
25314,10643267,202206,3,35,355030,M,7020400,-1,212415,101,5,31.0,40.0,3,1,0,1,40,0,0,0,5800.0,10,0,1,202206,0,5,5800.0,Analista de Sistemas de Automacao
25315,10643275,202206,3,35,355030,J,6204000,1,212415,101,5,24.0,40.0,3,1,0,1,97,0,0,0,9000.0,10,0,1,202206,0,5,9000.0,Analista de Sistemas de Automacao
