,salario,secao,subclasse,saldomov,cbo2002,categoria,grau,idade,horascontratuais,racacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentacao,tipodedeficiencia,indtrabintermitente,indtrabparcial,tamestabjan,indicadoraprendiz,origemdainformacao,indicadordeforadoprazo,unidadesalariocodigo,valorsalariofixo,nome_ocu
2609910,"16500,00",G,4652400,1,212405,101,9,29.0,"40,00",1,1,0,1,97,0,0,0,7,0,1,0,5,"16500,00",Analista de Desenvolvimento de Sistemas
2609915,"2788,52",J,6209100,1,212405,101,9,30.0,"40,00",3,1,0,1,97,0,0,0,5,0,1,0,5,"2788,52",Analista de Desenvolvimento de Sistemas
2609917,"15500,00",K,6422100,1,212405,101,8,36.0,"40,00",1,1,0,1,97,0,0,0,10,0,1,0,5,"15500,00",Analista de Desenvolvimento de Sistemas
2609922,"9161,29",K,6613400,1,212405,101,9,28.0,"44,00",1,1,0,1,97,0,0,9,10,0,1,0,5,"9161,29",Analista de Desenvolvimento de Sistemas
2609924,"2500,00",K,6512000,1,212405,101,9,18.0,"40,00",1,1,0,1,97,0,0,0,10,0,1,0,5,"2500,00",Analista de Desenvolvimento de Sistemas
2609926,"1968,00",J,6209100,1,212405,101,7,28.0,"40,00",3,3,0,1,97,0,0,0,7,0,1,0,5,"1968,00",Analista de Desenvolvimento de Sistemas
2609927,"3436,25",J,6201501,-1,212405,101,9,30.0,"40,00",1,1,0,1,40,0,0,0,5,0,1,0,5,"3436,25",Analista de Desenvolvimento de Sistemas
2609928,"11612,90",K,6613400,1,212405,101,9,27.0,"44,00",1,1,0,1,97,0,0,9,10,0,1,0,5,"11612,90",Analista de Desenvolvimento de Sistemas
2609929,"5545,35",J,6209100,1,212405,101,8,21.0,"44,00",1,1,0,1,97,0,0,0,10,0,1,0,5,"5545,35",Analista de Desenvolvimento de Sistemas
2609932,"7500,00",J,6204000,1,212405,101,7,32.0,"40,00",2,1,0,1,97,0,0,0,10,0,1,0,5,"7500,00",Analista de Desenvolvimento de Sistemas
2609940,"6200,00",J,6204000,1,212405,101,9,21.0,"44,00",1,1,0,1,97,0,0,9,10,0,1,0,5,"6200,00",Analista de Desenvolvimento de Sistemas
2609944,"5500,00",S,9511800,1,212405,101,9,42.0,"44,00",1,1,0,1,97,0,0,0,2,0,1,0,5,"5500,00",Analista de Desenvolvimento de Sistemas
2609946,"3500,00",J,6311900,1,212405,101,8,27.0,"44,00",1,1,0,1,97,0,0,0,9,0,1,0,5,"3500,00",Analista de Desenvolvimento de Sistemas
2609949,"12000,00",J,6203100,1,212405,101,9,39.0,"40,00",1,1,0,1,97,0,0,0,10,0,1,0,5,"12000,00",Analista de Desenvolvimento de Sistemas
2609950,"9048,00",Q,8610101,1,212405,101,9,44.0,"44,00",3,1,0,1,97,0,0,0,10,0,1,0,5,"9048,00",Analista de Desenvolvimento de Sistemas
2609951,"6500,00",J,6204000,-1,212405,101,9,28.0,"40,00",4,1,0,1,40,0,0,0,6,0,1,0,5,"6500,00",Analista de Desenvolvimento de Sistemas
2609954,"2245,55",L,6822600,-1,212405,101,8,21.0,"44,00",3,1,0,1,40,0,0,0,7,0,1,0,5,"2245,55",Analista de Desenvolvimento de Sistemas
2609955,"8690,36",J,6209100,-1,212405,101,80,31.0,"40,00",6,1,0,1,40,0,0,0,5,0,1,0,5,"8690,36",Analista de Desenvolvimento de Sistemas
2609962,"11786,00",N,7990200,1,212405,101,9,29.0,"40,00",6,1,0,1,97,0,0,0,7,0,1,0,5,"11786,00",Analista de Desenvolvimento de Sistemas
2609963,"11666,62",M,7490104,1,212405,101,9,26.0,"44,00",5,3,0,1,97,0,0,9,10,0,1,0,5,"11666,62",Analista de Desenvolvimento de Sistemas
2609964,"2033,60",J,6209100,-1,212405,101,8,37.0,"40,00",2,1,0,1,31,0,0,0,10,0,1,0,5,"2033,60",Analista de Desenvolvimento de Sistemas
2609968,"2270,00",J,6209100,1,212405,101,8,28.0,"40,00",1,1,0,1,97,0,0,0,5,0,1,0,5,"2270,00",Analista de Desenvolvimento de Sistemas
2609972,"7000,00",J,6204000,1,212405,101,8,35.0,"40,00",1,1,0,1,97,0,0,0,7,0,1,0,5,"7000,00",Analista de Desenvolvimento de Sistemas
2609974,"11251,40",K,6619399,-1,212405,101,80,30.0,"44,00",4,3,0,1,40,0,0,0,10,0,1,0,5,"11251,40",Analista de Desenvolvimento de Sistemas
2609975,"3700,00",C,3101200,1,212405,101,9,26.0,"44,00",1,3,0,1,97,0,0,0,10,0,1,0,5,"3700,00",Analista de Desenvolvimento de Sistemas
2609976,"6800,00",N,8211300,1,212405,101,9,35.0,"40,00",3,1,0,1,97,0,0,0,8,0,1,0,5,"6800,00",Analista de Desenvolvimento de Sistemas
2609977,"8000,00",J,6319400,1,212405,101,8,34.0,"40,00",1,1,0,1,97,0,0,0,7,0,1,0,5,"8000,00",Analista de Desenvolvimento de Sistemas
2609978,"15600,00",J,6202300,1,212405,101,80,33.0,"40,00",3,1,0,1,97,0,0,0,8,0,1,0,5,"15600,00",Analista de Desenvolvimento de Sistemas
2609979,"3377,38",J,6209100,-1,212405,101,8,21.0,"40,00",6,1,0,1,31,0,0,0,3,0,1,0,5,"3377,38",Analista de Desenvolvimento de Sistemas
2609981,"10500,00",K,6422100,1,212405,101,9,33.0,"44,00",1,1,0,1,97,0,0,0,9,0,1,0,5,"10500,00",Analista de Desenvolvimento de Sistemas
2609982,"4211,00",J,6201501,1,212405,101,9,27.0,"40,00",3,1,0,1,97,0,0,0,8,0,1,0,5,"4211,00",Analista de Desenvolvimento de Sistemas
2609983,"4785,00",C,2029100,1,212405,101,9,25.0,"44,00",3,1,0,1,97,0,0,0,9,0,1,0,5,"4785,00",Analista de Desenvolvimento de Sistemas
2609984,"5900,00",J,6201501,1,212405,101,9,26.0,"40,00",1,1,0,1,97,0,0,0,9,0,1,0,5,"5900,00",Analista de Desenvolvimento de Sistemas
2609985,"4000,00",K,6613400,-1,212405,101,7,25.0,"40,00",6,1,0,1,31,0,0,0,7,0,1,0,5,"4000,00",Analista de Desenvolvimento de Sistemas
2609987,"6500,00",J,6204000,1,212405,101,9,40.0,"40,00",3,3,0,1,97,0,0,0,9,0,1,0,5,"6500,00",Analista de Desenvolvimento de Sistemas
2609988,"1920,00",N,7820500,-1,212405,106,9,34.0,"40,00",1,3,0,1,43,0,0,0,10,0,1,0,5,"1920,00",Analista de Desenvolvimento de Sistemas
2609989,"17096,78",K,6613400,1,212405,101,80,54.0,"44,00",2,3,0,1,97,0,0,9,10,0,1,0,5,"17096,78",Analista de Desenvolvimento de Sistemas
2609990,"2500,00",C,2592601,-1,212405,101,7,47.0,"44,00",1,1,0,1,40,0,0,0,5,0,1,0,5,"2500,00",Analista de Desenvolvimento de Sistemas
2609991,"11584,42",J,6201501,1,212405,101,8,49.0,"40,00",1,1,0,1,97,0,0,0,10,0,1,0,5,"11584,42",Analista de Desenvolvimento de Sistemas
2609994,"9630,47",J,6204000,-1,212405,101,9,38.0,"40,00",2,3,0,1,40,0,0,0,10,0,1,0,5,"9630,47",Analista de Desenvolvimento de Sistemas
2609995,"8446,82",K,6436100,-1,212405,101,9,25.0,"44,00",1,1,0,1,40,0,0,9,9,0,1,0,5,"8446,82",Analista de Desenvolvimento de Sistemas
2609996,"9580,43",J,6204000,-1,212405,101,9,34.0,"40,00",1,1,0,1,40,0,0,0,10,0,1,0,5,"9580,43",Analista de Desenvolvimento de Sistemas
2609997,"3100,00",J,6209100,1,212405,101,9,23.0,"40,00",1,1,0,1,97,0,0,0,4,0,1,0,5,"3100,00",Analista de Desenvolvimento de Sistemas
2609999,"2500,00",K,6512000,1,212405,101,9,25.0,"40,00",1,1,0,1,97,0,0,0,10,0,1,0,5,"2500,00",Analista de Desenvolvimento de Sistemas
2610000,"7441,00",K,6612602,-1,212405,101,9,25.0,"40,00",3,1,0,1,31,0,0,0,6,0,1,0,5,"7441,00",Analista de Desenvolvimento de Sistemas
2610001,"15396,11",N,8211300,-1,212405,101,80,45.0,"44,00",6,3,0,1,40,0,0,0,8,0,1,0,5,"15396,11",Analista de Desenvolvimento de Sistemas
2610002,"2033,60",J,6201501,-1,212405,101,7,24.0,"40,00",3,1,0,1,40,0,0,0,8,0,1,0,5,"2033,60",Analista de Desenvolvimento de Sistemas
2610005,"8400,00",N,7739099,1,212405,101,9,28.0,"44,00",1,1,0,1,97,0,0,0,5,0,1,0,5,"8400,00",Analista de Desenvolvimento de Sistemas
2610012,"13072,68",J,6201501,-1,212405,101,9,27.0,"44,00",2,1,0,1,40,0,0,0,9,0,1,0,5,"13072,68",Analista de Desenvolvimento de Sistemas
2610017,"5318,05",G,4751201,-1,212405,101,8,35.0,"44,00",1,1,0,1,40,0,0,0,4,0,1,0,5,"5318,05",Analista de Desenvolvimento de Sistemas
2610018,"2500,00",K,6512000,1,212405,101,9,20.0,"40,00",3,1,0,1,97,0,0,0,10,0,1,0,5,"2500,00",Analista de Desenvolvimento de Sistemas
2610023,"5,51",H,4922101,-1,212405,103,8,19.0,"30,00",1,1,0,1,40,0,0,1,6,1,1,0,5,"5,51",Analista de Desenvolvimento de Sistemas
2610024,"9924,21",C,2121101,-1,212405,101,80,36.0,"40,00",3,1,0,1,40,0,0,0,9,0,1,0,5,"9924,21",Analista de Desenvolvimento de Sistemas
2610028,"11000,00",J,6204000,1,212405,101,9,33.0,"40,00",2,3,0,1,97,0,0,0,9,0,1,0,5,"11000,00",Analista de Desenvolvimento de Sistemas
2610029,"9000,00",J,6209100,1,212405,101,9,28.0,"44,00",3,1,0,1,97,0,0,0,10,0,1,0,5,"9000,00",Analista de Desenvolvimento de Sistemas
2610032,"1494,00",J,6311900,1,212405,101,9,27.0,"40,00",2,3,0,1,97,0,0,0,8,0,1,0,5,"1494,00",Analista de Desenvolvimento de Sistemas
2610036,"4193,10",N,8211300,1,212405,101,9,40.0,"44,00",2,3,0,1,97,0,0,0,10,0,1,0,5,"4193,10",Analista de Desenvolvimento de Sistemas
2610039,"16563,00",K,6422100,1,212405,101,9,34.0,"44,00",3,1,0,1,97,0,0,0,10,0,1,0,5,"16563,00",Analista de Desenvolvimento de Sistemas
2610041,"15200,00",J,6209100,1,212405,101,8,33.0,"44,00",4,1,0,1,97,0,0,0,10,0,1,0,5,"15200,00",Analista de Desenvolvimento de Sistemas
2610042,"4000,00",M,7020400,-1,212405,101,7,35.0,"44,00",6,3,0,1,40,0,0,0,9,0,1,0,5,"4000,00",Analista de Desenvolvimento de Sistemas
2610044,"12500,00",K,6512000,-1,212405,101,9,34.0,"40,00",6,1,0,1,31,0,0,0,10,0,1,0,5,"12500,00",Analista de Desenvolvimento de Sistemas
2610050,"8700,00",N,7711000,-1,212405,101,9,35.0,"44,00",5,3,0,1,40,0,0,0,7,0,1,0,5,"8700,00",Analista de Desenvolvimento de Sistemas
2610054,"4000,00",J,6202300,1,212405,101,8,26.0,"40,00",1,1,0,1,97,0,0,0,7,0,1,0,5,"4000,00",Analista de Desenvolvimento de Sistemas
2610055,"23030,00",G,4652400,-1,212405,101,9,53.0,"40,00",3,1,0,1,40,0,0,0,7,0,1,0,5,"23030,00",Analista de Desenvolvimento de Sistemas
2610056,"8500,00",K,6612602,1,212405,101,9,29.0,"44,00",1,1,0,1,97,0,0,0,9,0,1,0,5,"8500,00",Analista de Desenvolvimento de Sistemas
2610057,"2995,45",M,7112000,1,212405,101,9,45.0,"44,00",6,1,0,1,97,0,0,0,9,0,1,0,5,"2995,45",Analista de Desenvolvimento de Sistemas
2610059,"12000,01",K,6431000,1,212405,101,9,33.0,"44,00",3,1,0,1,97,0,0,9,9,0,1,0,5,"12000,01",Analista de Desenvolvimento de Sistemas
2610060,"6917,24",L,6821802,-1,212405,101,9,25.0,"44,00",1,1,0,1,40,0,0,0,10,0,1,0,5,"6917,24",Analista de Desenvolvimento de Sistemas
2610064,"13116,16",J,6201501,-1,212405,101,80,43.0,"40,00",1,3,0,1,40,0,0,0,7,0,1,0,5,"13116,16",Analista de Desenvolvimento de Sistemas
2610065,"4000,00",J,6201501,-1,212405,101,8,31.0,"44,00",6,3,0,1,40,0,0,0,1,0,1,0,5,"4000,00",Analista de Desenvolvimento de Sistemas
2610066,"3219,84",J,6120501,1,212405,101,8,27.0,"40,00",1,1,0,1,97,0,0,0,10,0,1,0,5,"3219,84",Analista de Desenvolvimento de Sistemas
2610067,"12826,73",J,6209100,-1,212405,101,9,35.0,"44,00",1,3,0,1,40,0,0,0,10,0,1,0,5,"12826,73",Analista de Desenvolvimento de Sistemas
2610071,"13500,00",J,6110803,1,212405,101,80,39.0,"44,00",1,1,0,1,97,0,0,0,7,0,1,0,5,"13500,00",Analista de Desenvolvimento de Sistemas
2610075,"2749,50",F,4321500,-1,212405,101,9,27.0,"44,00",6,1,0,1,40,0,0,0,5,0,1,0,5,"2749,50",Analista de Desenvolvimento de Sistemas
2610076,"3893,42",J,6204000,-1,212405,101,8,33.0,"44,00",3,1,0,1,31,0,0,9,10,0,1,0,5,"3893,42",Analista de Desenvolvimento de Sistemas
2610078,"7851,54",J,6204000,-1,212405,101,80,40.0,"40,00",3,1,0,1,31,0,0,0,9,0,1,0,5,"7851,54",Analista de Desenvolvimento de Sistemas
2610084,"10050,00",J,6209100,1,212405,101,9,40.0,"44,00",1,1,0,1,97,0,0,0,10,0,1,0,5,"10050,00",Analista de Desenvolvimento de Sistemas
2610086,"5500,00",N,8211300,1,212405,101,9,34.0,"40,00",3,3,0,1,97,0,0,0,10,0,1,0,5,"5500,00",Analista de Desenvolvimento de Sistemas
2610088,"7140,00",J,6204000,1,212405,101,9,40.0,"45,67",6,1,0,1,97,0,0,0,5,0,1,0,5,"7140,00",Analista de Desenvolvimento de Sistemas
2610094,"8000,00",J,6201501,1,212405,101,9,50.0,"44,00",1,3,0,1,97,0,0,0,6,0,1,0,5,"8000,00",Analista de Desenvolvimento de Sistemas
2610103,"11725,46",M,7020400,-1,212405,101,9,33.0,"44,00",2,1,0,1,31,0,0,0,10,0,1,0,5,"11725,46",Analista de Desenvolvimento de Sistemas
2610107,"8000,00",J,6209100,-1,212405,101,6,23.0,"40,00",5,1,0,1,40,0,0,0,2,0,1,0,5,"8000,00",Analista de Desenvolvimento de Sistemas
2610111,"5435,43",K,6421200,1,212405,101,9,24.0,"44,00",6,1,0,1,97,0,0,0,8,0,1,0,5,"5435,43",Analista de Desenvolvimento de Sistemas
2610114,"12500,00",J,6110801,-1,212405,101,8,33.0,"40,00",1,1,0,1,40,0,0,0,10,0,1,0,5,"12500,00",Analista de Desenvolvimento de Sistemas
2610117,"4322,20",M,7120100,-1,212405,101,9,35.0,"44,00",1,1,0,1,40,0,0,0,10,0,1,0,5,"4322,20",Analista de Desenvolvimento de Sistemas
2610118,"11500,00",N,7740300,1,212405,101,9,28.0,"42,50",1,3,0,1,97,0,0,0,9,0,1,0,5,"11500,00",Analista de Desenvolvimento de Sistemas
2610128,"2273,12",M,7490104,-1,212405,101,8,30.0,"40,00",2,1,0,1,31,0,0,0,7,0,1,0,5,"2273,12",Analista de Desenvolvimento de Sistemas
2610129,"10795,68",J,6204000,-1,212405,101,7,32.0,"40,00",3,1,0,1,40,0,0,0,7,0,1,0,5,"10795,68",Analista de Desenvolvimento de Sistemas
2610130,"18516,13",K,6613400,1,212405,101,9,28.0,"44,00",1,1,0,1,97,0,0,9,10,0,1,0,5,"18516,13",Analista de Desenvolvimento de Sistemas
2610131,"8500,00",K,6550200,1,212405,101,80,45.0,"40,00",3,1,0,1,97,0,0,0,9,0,1,0,5,"8500,00",Analista de Desenvolvimento de Sistemas
2610133,"6000,00",K,6612601,-1,212405,101,9,26.0,"44,00",1,3,0,1,31,0,0,0,10,0,1,0,5,"6000,00",Analista de Desenvolvimento de Sistemas
2610134,"5512,00",K,6462000,-1,212405,101,9,28.0,"40,00",1,3,0,1,31,0,0,0,7,0,1,0,5,"5512,00",Analista de Desenvolvimento de Sistemas
2610138,"10000,00",K,6619399,1,212405,101,9,26.0,"40,00",1,3,0,1,97,0,0,0,10,0,1,0,5,"10000,00",Analista de Desenvolvimento de Sistemas
2610140,"9000,00",J,6203100,1,212405,101,9,34.0,"40,00",3,1,0,1,97,0,0,0,10,0,1,0,5,"9000,00",Analista de Desenvolvimento de Sistemas
2610146,"7500,00",J,6201501,1,212405,101,9,27.0,"40,00",1,1,0,1,97,0,0,0,10,0,1,0,5,"7500,00",Analista de Desenvolvimento de Sistemas
2610149,"2034,00",J,6204000,-1,212405,101,8,21.0,"40,00",6,1,0,1,31,0,0,0,7,0,1,0,5,"2034,00",Analista de Desenvolvimento de Sistemas
