,secao,subclasse,saldomov,cbo2002,categoria,grau,idade,horascontratuais,racacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentacao,tipodedeficiencia,indtrabintermitente,indtrabparcial,salario,tamestabjan,indicadoraprendiz,origemdainformação,indicadordeforadoprazo,unidadesalariocodigo,valorsalariofixo,nome_ocu
2601532,J,6203100,1,212405,101,7,32.0,"40,00",1,1,0,1,97,0,0,0,"12000,00",10,0,1,0,5,"12000,00",Analista de Desenvolvimento de Sistemas
2601536,J,6204000,1,212405,101,8,24.0,"44,00",1,1,0,1,97,0,0,9,"5700,00",10,0,1,0,5,"5700,00",Analista de Desenvolvimento de Sistemas
2601537,J,6203100,1,212405,101,80,33.0,"40,00",1,3,0,1,97,0,0,0,"6000,00",8,0,1,0,5,"6000,00",Analista de Desenvolvimento de Sistemas
2601541,N,8299799,1,212405,101,9,39.0,"40,00",1,1,0,1,97,0,0,0,"4000,00",7,0,1,0,5,"4000,00",Analista de Desenvolvimento de Sistemas
2601542,J,6204000,1,212405,101,9,35.0,"40,00",1,1,0,1,97,0,0,0,"16000,00",6,0,1,0,5,"16000,00",Analista de Desenvolvimento de Sistemas
2601543,J,6209100,1,212405,101,9,38.0,"44,00",4,1,0,1,97,0,0,0,"6400,00",10,0,1,0,5,"6400,00",Analista de Desenvolvimento de Sistemas
2601544,M,7020400,1,212405,101,9,38.0,"44,00",1,1,0,1,97,0,0,0,"13125,00",9,0,1,0,5,"13125,00",Analista de Desenvolvimento de Sistemas
2601545,J,6202300,1,212405,101,80,34.0,"40,00",1,1,0,1,97,0,0,0,"8500,00",8,0,1,0,5,"8500,00",Analista de Desenvolvimento de Sistemas
2601546,J,6203100,1,212405,101,8,26.0,"40,00",6,1,0,1,97,0,0,0,"4000,00",7,0,1,0,5,"4000,00",Analista de Desenvolvimento de Sistemas
2601549,J,6201501,-1,212405,101,9,36.0,"40,00",1,1,0,1,40,0,0,0,"19000,00",8,0,1,0,5,"19000,00",Analista de Desenvolvimento de Sistemas
2601550,J,6202300,-1,212405,101,9,26.0,"40,00",1,1,0,1,31,0,0,0,"14000,00",1,0,1,0,5,"14000,00",Analista de Desenvolvimento de Sistemas
2601551,G,4771701,1,212405,101,9,34.0,"44,00",1,3,0,1,97,0,0,0,"9000,00",10,0,1,0,5,"9000,00",Analista de Desenvolvimento de Sistemas
2601552,J,6201502,1,212405,101,80,33.0,"40,00",2,3,0,1,97,0,0,0,"8000,00",6,0,1,0,5,"8000,00",Analista de Desenvolvimento de Sistemas
2601554,J,6209100,1,212405,101,8,22.0,"40,00",1,1,0,1,97,0,0,0,"2648,00",5,0,1,0,5,"2648,00",Analista de Desenvolvimento de Sistemas
2601559,N,7820500,-1,212405,106,7,46.0,"40,00",1,1,0,1,43,0,0,0,"2324,27",10,0,1,0,5,"2324,27",Analista de Desenvolvimento de Sistemas
2601564,K,6422100,1,212405,101,9,22.0,"44,00",1,1,0,1,97,0,0,0,"7150,00",10,0,1,0,5,"7150,00",Analista de Desenvolvimento de Sistemas
2601566,N,7820500,-1,212405,101,9,38.0,"40,00",1,1,0,1,40,0,0,0,"10000,00",10,0,1,0,5,"10000,00",Analista de Desenvolvimento de Sistemas
2601567,J,6203100,-1,212405,101,9,40.0,"40,00",1,3,0,1,40,0,0,0,"4533,60",7,0,1,0,5,"4533,60",Analista de Desenvolvimento de Sistemas
2601569,J,6201501,1,212405,101,80,30.0,"40,00",2,1,0,1,97,0,0,0,"11500,00",10,0,1,0,5,"11500,00",Analista de Desenvolvimento de Sistemas
2601576,Q,8610101,1,212405,101,80,43.0,"44,00",1,3,0,1,97,0,0,0,"7509,58",10,0,1,0,5,"7509,58",Analista de Desenvolvimento de Sistemas
2601580,J,6110801,-1,212405,101,8,30.0,"40,00",1,1,0,1,40,0,0,0,"14844,70",5,0,1,0,5,"14844,70",Analista de Desenvolvimento de Sistemas
2601584,J,6201501,1,212405,101,9,28.0,"40,00",1,1,0,1,97,0,0,0,"4700,00",9,0,1,0,5,"4700,00",Analista de Desenvolvimento de Sistemas
2601586,J,6201501,-1,212405,101,9,65.0,"40,00",6,1,0,1,40,0,0,0,"2185,61",8,0,1,0,5,"2185,61",Analista de Desenvolvimento de Sistemas
2601587,J,6203100,1,212405,101,7,37.0,"40,00",6,1,0,1,97,0,0,0,"10000,00",6,0,1,0,5,"10000,00",Analista de Desenvolvimento de Sistemas
2601589,G,4669999,-1,212405,101,9,40.0,"40,00",3,1,0,1,40,0,0,0,"16864,00",6,0,1,0,5,"16864,00",Analista de Desenvolvimento de Sistemas
2601593,K,6619399,-1,212405,101,9,29.0,"44,00",1,1,0,1,40,0,0,0,"9978,40",10,0,1,0,5,"9978,40",Analista de Desenvolvimento de Sistemas
2601598,K,6611803,1,212405,101,9,34.0,"40,00",1,3,0,1,97,0,0,0,"4900,00",10,0,1,0,5,"4900,00",Analista de Desenvolvimento de Sistemas
2601599,J,6201501,1,212405,101,9,30.0,"40,00",1,3,0,1,97,0,0,0,"13000,00",8,0,1,0,5,"13000,00",Analista de Desenvolvimento de Sistemas
2601601,J,6204000,-1,212405,101,7,22.0,"40,00",6,3,0,1,40,0,0,0,"2122,10",8,0,1,0,5,"2122,10",Analista de Desenvolvimento de Sistemas
2601602,K,6512000,-1,212405,101,9,40.0,"40,00",3,1,0,1,40,0,0,0,"13080,00",10,0,1,0,5,"13080,00",Analista de Desenvolvimento de Sistemas
2601603,Q,8640202,1,212405,101,80,44.0,"44,00",1,1,0,1,97,0,0,0,"21000,00",10,0,1,0,5,"21000,00",Analista de Desenvolvimento de Sistemas
2601606,J,6204000,1,212405,101,9,39.0,"40,00",3,1,0,1,97,0,0,0,"14000,00",7,0,1,0,5,"14000,00",Analista de Desenvolvimento de Sistemas
2601607,J,6190699,1,212405,101,7,23.0,"40,00",1,1,0,1,97,0,0,0,"2500,00",4,0,1,0,5,"2500,00",Analista de Desenvolvimento de Sistemas
2601608,J,6202300,1,212405,101,9,36.0,"40,00",3,1,0,1,97,0,0,0,"8384,00",10,0,1,0,5,"8384,00",Analista de Desenvolvimento de Sistemas
2601610,J,6110803,-1,212405,101,9,29.0,"40,00",1,3,0,1,40,0,0,0,"8133,30",10,0,1,0,5,"8133,30",Analista de Desenvolvimento de Sistemas
2601611,J,6209100,-1,212405,101,7,33.0,"40,00",6,1,0,1,31,0,0,0,"3377,38",3,0,1,0,5,"3377,38",Analista de Desenvolvimento de Sistemas
2601614,J,6311900,1,212405,101,9,38.0,"40,00",1,1,0,1,97,0,0,0,"11097,00",8,0,1,0,5,"11097,00",Analista de Desenvolvimento de Sistemas
2601615,L,6821802,-1,212405,101,9,25.0,"44,00",6,3,0,1,40,0,0,0,"9574,87",10,0,1,0,5,"9574,87",Analista de Desenvolvimento de Sistemas
2601616,J,6202300,1,212405,101,9,33.0,"40,00",1,1,0,1,97,0,0,0,"2033,60",3,0,1,0,5,"2033,60",Analista de Desenvolvimento de Sistemas
2601617,J,6204000,-1,212405,101,8,40.0,"40,00",1,1,0,1,40,0,0,0,"2250,00",7,0,1,0,5,"2250,00",Analista de Desenvolvimento de Sistemas
2601620,J,6202300,1,212405,101,9,33.0,"40,00",1,1,0,1,97,0,0,0,"17200,00",8,0,1,0,5,"17200,00",Analista de Desenvolvimento de Sistemas
2601621,K,6512000,1,212405,101,9,46.0,"40,00",1,3,0,1,97,0,0,0,"10000,00",10,0,1,0,5,"10000,00",Analista de Desenvolvimento de Sistemas
2601623,N,8211300,1,212405,101,8,28.0,"44,00",2,1,0,1,97,0,0,0,"4193,10",10,0,1,0,5,"4193,10",Analista de Desenvolvimento de Sistemas
2601628,N,8211300,1,212405,101,7,44.0,"44,00",3,3,0,1,97,0,0,9,"18500,00",8,0,1,0,5,"18500,00",Analista de Desenvolvimento de Sistemas
2601631,J,6201501,1,212405,101,8,23.0,"40,00",1,1,0,1,97,0,0,0,"3600,00",9,0,1,0,5,"3600,00",Analista de Desenvolvimento de Sistemas
2601638,K,6613400,1,212405,101,10,35.0,"44,00",1,1,0,1,97,0,0,9,"10425,81",10,0,1,0,5,"10425,81",Analista de Desenvolvimento de Sistemas
2601639,J,6203100,1,212405,101,8,23.0,"40,00",2,3,0,1,97,0,0,0,"4237,00",7,0,1,0,5,"4237,00",Analista de Desenvolvimento de Sistemas
2601645,J,6209100,1,212405,101,9,40.0,"40,00",1,1,0,1,97,0,0,0,"3500,00",5,0,1,0,5,"3500,00",Analista de Desenvolvimento de Sistemas
2601646,J,6203100,1,212405,101,9,34.0,"40,00",1,3,0,1,97,0,0,0,"5500,00",10,0,1,0,5,"5500,00",Analista de Desenvolvimento de Sistemas
2601650,J,6120501,1,212405,101,9,55.0,"40,00",1,3,0,1,97,0,0,0,"5000,00",10,0,1,0,5,"5000,00",Analista de Desenvolvimento de Sistemas
2601651,J,6201501,1,212405,101,9,50.0,"40,00",1,1,0,1,97,0,0,0,"13000,00",7,0,1,0,5,"13000,00",Analista de Desenvolvimento de Sistemas
2601656,K,6422100,1,212405,101,9,33.0,"44,00",1,3,0,1,97,0,0,0,"5545,35",10,0,1,0,5,"5545,35",Analista de Desenvolvimento de Sistemas
2601661,J,6203100,1,212405,101,8,31.0,"40,00",6,1,0,1,97,0,0,0,"3300,00",7,0,1,0,5,"3300,00",Analista de Desenvolvimento de Sistemas
2601664,J,6201501,1,212405,101,9,25.0,"40,00",2,1,0,1,97,0,0,0,"2730,00",3,0,1,0,5,"2730,00",Analista de Desenvolvimento de Sistemas
2601665,N,8291100,-1,212405,101,7,28.0,"40,00",6,1,0,1,40,0,0,0,"16418,00",8,0,1,0,5,"16418,00",Analista de Desenvolvimento de Sistemas
2601674,K,6611803,-1,212405,101,9,55.0,"40,00",1,1,0,1,31,0,0,0,"11754,00",10,0,1,0,5,"11754,00",Analista de Desenvolvimento de Sistemas
2601675,N,8211300,1,212405,101,8,25.0,"44,00",1,1,0,1,97,0,0,0,"10700,00",10,0,1,0,5,"10700,00",Analista de Desenvolvimento de Sistemas
2601682,J,6311900,-1,212405,101,7,23.0,"40,00",3,1,0,1,40,0,0,0,"7500,00",6,0,1,0,5,"7500,00",Analista de Desenvolvimento de Sistemas
2601683,M,7020400,-1,212405,101,8,22.0,"44,00",1,1,0,1,31,0,0,0,"10000,00",6,0,1,0,5,"10000,00",Analista de Desenvolvimento de Sistemas
2601684,J,6209100,1,212405,101,7,19.0,"44,00",3,1,0,1,97,0,0,0,"4193,10",10,0,1,0,5,"4193,10",Analista de Desenvolvimento de Sistemas
2601685,J,6201501,-1,212405,101,9,32.0,"40,00",6,1,0,1,40,0,0,0,"8000,00",7,0,1,0,5,"8000,00",Analista de Desenvolvimento de Sistemas
2601687,M,7020400,-1,212405,101,9,29.0,"44,00",3,1,0,1,40,0,0,0,"12000,00",9,0,1,0,5,"12000,00",Analista de Desenvolvimento de Sistemas
2601688,J,6202300,1,212405,101,9,55.0,"40,00",2,1,0,1,97,0,0,0,"5500,00",8,0,1,0,5,"5500,00",Analista de Desenvolvimento de Sistemas
2601693,K,6422100,1,212405,101,7,19.0,"44,00",1,3,0,1,97,0,0,0,"5545,35",10,0,1,0,5,"5545,35",Analista de Desenvolvimento de Sistemas
2601700,M,7490104,1,212405,101,8,23.0,"44,00",1,1,0,1,97,0,0,0,"8430,28",10,0,1,0,5,"8430,28",Analista de Desenvolvimento de Sistemas
2601701,J,6204000,1,212405,101,8,48.0,"40,00",1,1,0,1,97,0,0,0,"19500,00",8,0,1,0,5,"19500,00",Analista de Desenvolvimento de Sistemas
2601702,N,7740300,1,212405,101,9,29.0,"42,50",1,3,0,1,97,0,0,0,"9600,00",9,0,1,0,5,"9600,00",Analista de Desenvolvimento de Sistemas
2601703,K,6612605,1,212405,101,9,33.0,"44,00",6,3,0,1,97,0,0,0,"4500,00",6,0,1,0,5,"4500,00",Analista de Desenvolvimento de Sistemas
2601709,K,6622300,1,212405,101,9,22.0,"44,00",1,1,0,1,97,0,0,0,"7500,00",2,0,1,0,5,"7500,00",Analista de Desenvolvimento de Sistemas
2601710,J,6201501,1,212405,101,9,44.0,"44,00",3,1,0,1,97,0,0,9,"9000,00",4,0,1,0,5,"9000,00",Analista de Desenvolvimento de Sistemas
2601716,J,6209100,-1,212405,101,9,24.0,"40,00",1,1,0,1,40,0,0,0,"5500,00",9,0,1,0,5,"5500,00",Analista de Desenvolvimento de Sistemas
2601723,J,6209100,1,212405,101,8,29.0,"40,00",1,1,0,1,97,0,0,0,"9000,00",7,0,1,0,5,"9000,00",Analista de Desenvolvimento de Sistemas
2601725,J,6201501,1,212405,101,9,47.0,"40,00",3,1,0,1,97,0,0,0,"15000,00",8,0,1,0,5,"15000,00",Analista de Desenvolvimento de Sistemas
2601726,M,7020400,1,212405,101,9,42.0,"40,00",1,1,0,1,97,0,0,0,"8172,00",9,0,1,0,5,"8172,00",Analista de Desenvolvimento de Sistemas
2601728,J,6201501,1,212405,101,80,38.0,"40,00",1,3,0,1,97,0,0,0,"7561,46",10,0,1,0,5,"7561,46",Analista de Desenvolvimento de Sistemas
2601729,M,7319003,1,212405,101,9,22.0,"44,00",1,1,0,1,97,0,0,9,"3100,00",8,0,1,0,5,"3100,00",Analista de Desenvolvimento de Sistemas
2601730,S,9430800,1,212405,101,8,28.0,"40,00",3,1,0,1,97,0,0,0,"5300,00",6,0,1,0,5,"5300,00",Analista de Desenvolvimento de Sistemas
2601732,K,6611803,1,212405,101,9,23.0,"40,00",3,1,0,1,97,0,0,0,"8500,00",10,0,1,0,5,"8500,00",Analista de Desenvolvimento de Sistemas
2601733,J,6209100,1,212405,101,9,24.0,"44,00",2,3,0,1,97,0,0,0,"4193,10",10,0,1,0,5,"4193,10",Analista de Desenvolvimento de Sistemas
2601735,N,8211300,1,212405,101,8,24.0,"40,00",4,1,0,1,97,0,0,0,"1846,04",3,0,1,0,5,"1846,04",Analista de Desenvolvimento de Sistemas
2601737,J,6203100,1,212405,101,9,30.0,"40,00",6,3,0,1,97,0,0,0,"5000,00",7,0,1,0,5,"5000,00",Analista de Desenvolvimento de Sistemas
2601739,J,6201501,-1,212405,101,9,43.0,"40,00",1,1,0,1,31,0,0,0,"5759,41",7,0,1,0,5,"5759,41",Analista de Desenvolvimento de Sistemas
2601745,K,6619302,1,212405,101,9,32.0,"40,00",3,1,0,1,97,0,0,0,"11000,00",6,0,1,0,5,"11000,00",Analista de Desenvolvimento de Sistemas
2601746,K,6619399,-1,212405,101,11,39.0,"40,00",1,1,0,1,40,0,0,0,"18385,50",10,0,1,0,5,"18385,50",Analista de Desenvolvimento de Sistemas
2601747,G,4669999,-1,212405,101,9,37.0,"40,00",1,1,0,1,31,0,0,0,"3291,94",8,0,1,0,5,"3291,94",Analista de Desenvolvimento de Sistemas
2601748,Q,8640202,-1,212405,101,9,28.0,"44,00",1,1,0,1,40,0,0,0,"7400,00",10,0,1,0,5,"7400,00",Analista de Desenvolvimento de Sistemas
2601750,N,8211300,-1,212405,101,80,41.0,"44,00",3,1,0,1,40,0,0,0,"8591,23",10,0,1,0,5,"8591,23",Analista de Desenvolvimento de Sistemas
2601752,K,6462000,1,212405,101,9,39.0,"44,00",1,1,0,1,97,0,0,0,"12500,00",8,0,1,0,5,"12500,00",Analista de Desenvolvimento de Sistemas
2601756,N,8211300,1,212405,101,9,28.0,"44,00",1,3,0,1,97,0,0,0,"7800,00",10,0,1,0,5,"7800,00",Analista de Desenvolvimento de Sistemas
2601757,J,6201501,-1,212405,101,7,32.0,"40,00",6,1,0,1,40,0,0,0,"3529,63",8,0,1,0,5,"3529,63",Analista de Desenvolvimento de Sistemas
2601758,S,9411100,-1,212405,101,9,29.0,"40,00",1,1,0,1,40,0,0,0,"9684,00",8,0,1,0,5,"9684,00",Analista de Desenvolvimento de Sistemas
2601765,J,6204000,1,212405,101,8,32.0,"40,00",3,1,0,1,97,0,0,0,"2034,00",7,0,1,0,5,"2034,00",Analista de Desenvolvimento de Sistemas
2601771,J,6209100,-1,212405,101,9,35.0,"40,00",1,1,0,1,40,0,0,0,"7415,10",6,0,1,0,5,"7415,10",Analista de Desenvolvimento de Sistemas
2601774,Q,8610101,1,212405,101,8,20.0,"44,00",1,3,0,1,97,0,0,0,"4786,00",10,0,1,0,5,"4786,00",Analista de Desenvolvimento de Sistemas
2601782,J,6311900,1,212405,101,8,22.0,"40,00",1,1,0,1,97,0,0,0,"1950,00",4,0,1,0,5,"1950,00",Analista de Desenvolvimento de Sistemas
2601786,J,6204000,1,212405,101,9,25.0,"40,00",1,1,0,1,97,0,0,0,"2122,10",8,0,1,0,5,"2122,10",Analista de Desenvolvimento de Sistemas
2601788,J,6209100,1,212405,101,9,26.0,"44,00",1,3,0,1,97,0,0,0,"5545,35",10,0,1,0,5,"5545,35",Analista de Desenvolvimento de Sistemas
2601790,K,6613400,1,212405,101,9,28.0,"44,00",1,1,0,1,97,0,0,9,"13032,26",10,0,1,0,5,"13032,26",Analista de Desenvolvimento de Sistemas
2601793,J,6209100,1,212405,101,9,24.0,"40,00",1,3,0,1,97,0,0,0,"3500,00",5,0,1,0,5,"3500,00",Analista de Desenvolvimento de Sistemas
2601798,J,6204000,1,212405,101,9,35.0,"40,00",1,1,0,1,97,0,0,0,"15500,00",10,0,1,0,5,"15500,00",Analista de Desenvolvimento de Sistemas
2601800,J,6203100,-1,212405,101,9,29.0,"40,00",1,3,0,1,40,0,0,0,"5323,04",10,0,1,0,5,"5323,04",Analista de Desenvolvimento de Sistemas
2601802,J,6203100,-1,212405,101,9,39.0,"40,00",3,1,0,1,40,0,0,0,"9914,40",10,0,1,0,5,"9914,40",Analista de Desenvolvimento de Sistemas
2601806,J,6201501,1,212405,101,9,40.0,"40,00",1,1,0,1,97,0,0,0,"2033,60",6,0,1,0,5,"2033,60",Analista de Desenvolvimento de Sistemas
2601808,J,6204000,1,212405,101,9,49.0,"40,00",1,1,0,1,97,0,0,0,"13000,00",8,0,1,0,5,"13000,00",Analista de Desenvolvimento de Sistemas
2601809,J,6201501,1,212405,101,9,36.0,"40,00",4,3,0,1,97,0,0,0,"13000,00",8,0,1,0,5,"13000,00",Analista de Desenvolvimento de Sistemas
2601814,J,6202300,-1,212405,101,7,31.0,"40,00",2,1,0,1,40,0,0,0,"7355,60",7,0,1,0,5,"7355,60",Analista de Desenvolvimento de Sistemas
2601816,J,6202300,1,212405,101,8,23.0,"40,00",6,1,0,1,97,0,0,0,"6200,00",7,0,1,0,5,"6200,00",Analista de Desenvolvimento de Sistemas
2601818,K,6422100,1,212405,101,9,37.0,"44,00",3,1,0,1,97,0,0,0,"13000,00",10,0,1,0,5,"13000,00",Analista de Desenvolvimento de Sistemas
2601820,J,6120501,-1,212405,101,9,41.0,"40,00",6,1,0,1,40,0,0,0,"13581,66",10,0,1,0,5,"13581,66",Analista de Desenvolvimento de Sistemas
2601823,G,4641903,-1,212405,101,9,37.0,"44,00",6,1,0,1,31,0,0,0,"2100,00",6,0,1,0,5,"2100,00",Analista de Desenvolvimento de Sistemas
2601827,N,7740300,1,212405,101,9,28.0,"42,50",1,1,0,1,97,0,0,0,"14500,00",9,0,1,0,5,"14500,00",Analista de Desenvolvimento de Sistemas
2601829,F,4120400,-1,212405,101,7,22.0,"44,00",6,1,0,1,50,0,0,0,"2200,00",5,0,1,0,5,"2200,00",Analista de Desenvolvimento de Sistemas
2601830,J,6204000,1,212405,101,7,26.0,"40,00",6,3,0,1,97,0,0,0,"3051,89",5,0,1,0,5,"3051,89",Analista de Desenvolvimento de Sistemas
2601831,C,1812100,-1,212405,101,9,43.0,"44,00",1,1,0,1,40,0,0,0,"18537,36",7,0,1,0,5,"18537,36",Analista de Desenvolvimento de Sistemas
2601833,K,6512000,1,212405,101,9,38.0,"44,00",1,3,0,1,97,0,0,0,"12500,00",7,0,1,0,5,"12500,00",Analista de Desenvolvimento de Sistemas
2601834,M,6920602,1,212405,101,9,33.0,"40,00",1,1,0,1,97,0,0,0,"5767,00",10,0,1,0,5,"5767,00",Analista de Desenvolvimento de Sistemas
2601836,J,6201501,1,212405,101,9,45.0,"40,00",3,1,0,1,97,0,0,0,"6580,00",9,0,1,0,5,"6580,00",Analista de Desenvolvimento de Sistemas
2601843,G,4646001,-1,212405,101,9,34.0,"44,00",1,3,0,1,40,0,0,9,"12500,00",10,0,1,0,5,"12500,00",Analista de Desenvolvimento de Sistemas
2601847,K,6511101,1,212405,101,9,27.0,"40,00",1,1,0,1,97,0,0,0,"12514,00",8,0,1,0,5,"12514,00",Analista de Desenvolvimento de Sistemas
2601850,Q,8630502,1,212405,101,9,27.0,"40,00",1,1,0,1,97,0,0,0,"6749,89",10,0,1,0,5,"6749,89",Analista de Desenvolvimento de Sistemas
2601856,M,7020400,1,212405,101,9,26.0,"40,00",1,1,0,1,97,0,0,0,"4513,00",10,0,1,0,5,"4513,00",Analista de Desenvolvimento de Sistemas
2601857,N,8211300,-1,212405,101,9,39.0,"40,00",6,1,0,1,40,0,0,0,"9973,53",7,0,1,0,5,"9973,53",Analista de Desenvolvimento de Sistemas
2601858,M,7490104,-1,212405,101,7,31.0,"44,00",6,1,0,1,40,0,0,0,"14000,00",4,0,1,0,5,"14000,00",Analista de Desenvolvimento de Sistemas
2601860,Q,8610102,1,212405,101,7,29.0,"44,00",6,1,0,1,97,0,0,0,"4287,70",8,0,1,0,5,"4287,70",Analista de Desenvolvimento de Sistemas
2601868,K,6613400,1,212405,101,9,24.0,"44,00",1,1,0,1,97,0,0,9,"7329,03",10,0,1,0,5,"7329,03",Analista de Desenvolvimento de Sistemas
2601869,N,8211300,-1,212405,101,9,36.0,"44,00",1,1,0,1,31,0,0,0,"5918,00",10,0,1,0,5,"5918,00",Analista de Desenvolvimento de Sistemas
2601870,N,8299799,1,212405,101,8,28.0,"44,00",1,1,0,1,97,0,0,9,"5400,00",9,0,1,0,5,"5400,00",Analista de Desenvolvimento de Sistemas
2601873,J,5911199,1,212405,101,7,21.0,"44,00",1,1,0,1,97,0,0,0,"1305,00",3,0,1,0,5,"1305,00",Analista de Desenvolvimento de Sistemas
2601877,J,6209100,1,212405,101,8,22.0,"44,00",1,3,0,1,97,0,0,0,"4193,10",10,0,1,0,5,"4193,10",Analista de Desenvolvimento de Sistemas
2601881,J,6201501,-1,212405,101,10,46.0,"40,00",1,3,0,1,31,0,0,0,"18177,37",8,0,1,0,5,"18177,37",Analista de Desenvolvimento de Sistemas
2601883,N,7740300,1,212405,101,8,27.0,"40,00",6,3,0,1,97,0,0,0,"2000,00",7,0,1,0,5,"2000,00",Analista de Desenvolvimento de Sistemas
2601885,J,6201501,-1,212405,101,8,40.0,"40,00",3,1,0,1,40,0,0,0,"4303,78",5,0,1,0,5,"4303,78",Analista de Desenvolvimento de Sistemas
2601888,J,6209100,1,212405,101,9,36.0,"44,00",1,1,0,1,97,0,0,0,"8433,79",10,0,1,0,5,"8433,79",Analista de Desenvolvimento de Sistemas
2601890,M,7320300,-1,212405,101,80,27.0,"40,00",1,1,0,1,31,0,0,0,"10000,00",6,0,1,0,5,"10000,00",Analista de Desenvolvimento de Sistemas
2601894,Q,8630504,-1,212405,101,9,24.0,"40,00",6,3,0,1,31,0,0,0,"9500,00",6,0,1,0,5,"9500,00",Analista de Desenvolvimento de Sistemas
2601895,J,6201501,-1,212405,101,9,65.0,"40,00",1,3,0,1,90,0,0,0,"11016,00",5,0,1,0,5,"11016,00",Analista de Desenvolvimento de Sistemas
2601902,J,6201501,-1,212405,101,9,33.0,"40,00",6,1,0,1,40,0,0,0,"6500,00",7,0,1,0,5,"6500,00",Analista de Desenvolvimento de Sistemas
2601903,J,6204000,-1,212405,101,7,33.0,"44,00",2,1,0,1,31,0,0,9,"8500,00",10,0,1,0,5,"8500,00",Analista de Desenvolvimento de Sistemas
2601904,G,4771701,1,212405,101,80,29.0,"44,00",3,1,0,1,97,0,0,0,"6410,00",10,0,1,0,5,"6410,00",Analista de Desenvolvimento de Sistemas
2601909,J,6209100,1,212405,101,8,35.0,"44,00",3,1,0,1,97,0,0,0,"9600,00",10,0,1,0,5,"9600,00",Analista de Desenvolvimento de Sistemas
2601915,K,6511101,-1,212405,101,9,31.0,"40,00",1,3,0,1,40,0,0,0,"7000,00",8,0,1,0,5,"7000,00",Analista de Desenvolvimento de Sistemas
2601921,J,6202300,1,212405,101,9,34.0,"40,00",6,1,0,1,97,0,0,0,"7500,00",6,0,1,0,5,"7500,00",Analista de Desenvolvimento de Sistemas
2601924,F,4399101,-1,212405,101,8,23.0,"44,00",3,3,0,1,40,0,0,0,"3224,70",3,0,1,0,5,"3224,70",Analista de Desenvolvimento de Sistemas
2601930,J,6204000,-1,212405,101,9,32.0,"40,00",1,3,0,1,40,0,0,0,"6150,00",4,0,1,0,5,"6150,00",Analista de Desenvolvimento de Sistemas
2601931,K,6512000,1,212405,101,9,36.0,"40,00",1,1,0,1,97,0,0,0,"11500,00",10,0,1,0,5,"11500,00",Analista de Desenvolvimento de Sistemas
2601938,J,6204000,1,212405,101,8,19.0,"40,00",1,1,0,1,97,0,0,0,"2122,10",8,0,1,0,5,"2122,10",Analista de Desenvolvimento de Sistemas
2601940,M,7319099,-1,212405,101,9,22.0,"44,00",1,1,0,1,40,0,0,0,"7262,45",7,0,1,0,5,"7262,45",Analista de Desenvolvimento de Sistemas
2601946,J,6201501,1,212405,101,9,63.0,"40,00",1,1,0,1,97,0,0,0,"9000,00",10,0,1,0,5,"9000,00",Analista de Desenvolvimento de Sistemas
2601956,N,8291100,-1,212405,101,9,36.0,"40,00",1,1,0,1,31,0,0,0,"14000,00",7,0,1,0,5,"14000,00",Analista de Desenvolvimento de Sistemas
2601957,M,6920602,-1,212405,101,9,27.0,"40,00",1,1,0,1,40,0,0,0,"10894,00",10,0,1,0,5,"10894,00",Analista de Desenvolvimento de Sistemas
2601966,J,6201501,-1,212405,101,10,30.0,"40,00",1,1,0,1,40,0,0,0,"6500,00",8,0,1,0,5,"6500,00",Analista de Desenvolvimento de Sistemas
2601967,J,6203100,1,212405,101,8,20.0,"40,00",1,1,0,1,97,0,0,0,"6209,00",10,0,1,0,5,"6209,00",Analista de Desenvolvimento de Sistemas
2601970,J,6204000,1,212405,101,8,30.0,"40,00",3,3,0,1,97,0,0,0,"2034,00",7,0,1,0,5,"2034,00",Analista de Desenvolvimento de Sistemas
2601972,G,4712100,-1,212405,101,9,26.0,"44,00",3,1,0,1,31,0,0,9,"7059,27",7,0,1,0,5,"7059,27",Analista de Desenvolvimento de Sistemas
2601976,J,6204000,-1,212405,101,9,40.0,"40,00",1,3,0,1,40,0,0,0,"3084,48",6,0,1,0,5,"3084,48",Analista de Desenvolvimento de Sistemas
2601977,J,6204000,1,212405,101,80,29.0,"40,00",6,3,0,1,97,0,0,0,"2033,60",6,0,1,0,5,"2033,60",Analista de Desenvolvimento de Sistemas
2601985,J,6203100,1,212405,101,9,32.0,"40,00",6,1,0,1,97,0,0,0,"3300,00",7,0,1,0,5,"3300,00",Analista de Desenvolvimento de Sistemas
2601990,J,6203100,1,212405,101,8,27.0,"40,00",3,1,0,1,97,0,0,0,"7000,00",10,0,1,0,5,"7000,00",Analista de Desenvolvimento de Sistemas
2601991,J,6202300,-1,212405,101,11,41.0,"40,00",1,1,0,1,31,0,0,0,"6000,00",7,0,1,0,5,"6000,00",Analista de Desenvolvimento de Sistemas
2601994,M,7020400,1,212405,101,9,30.0,"44,00",1,1,0,1,97,0,0,0,"4000,00",4,0,1,0,5,"4000,00",Analista de Desenvolvimento de Sistemas
2602005,Q,8640202,1,212405,101,8,30.0,"44,00",1,1,0,1,97,0,0,0,"10716,00",10,0,1,0,5,"10716,00",Analista de Desenvolvimento de Sistemas
2602009,J,6203100,1,212405,101,80,29.0,"40,00",1,1,0,1,97,0,0,0,"2033,60",5,0,1,0,5,"2033,60",Analista de Desenvolvimento de Sistemas
